"ccode","year","agriculture","communication","culture","environment","finance","health","IP","law","multi","products","science","security","tourism","trade","water","total"
771,1985,3,9,3,1,6,1,1,1,2,3,5,1,1,5,2,44
771,1986,2,9,3,1,6,1,1,1,2,3,5,1,1,5,2,43
771,1987,2,10,3,3,6,1,1,1,2,3,6,1,1,5,2,47
771,1988,2,10,3,3,6,1,1,1,2,3,6,1,1,5,2,47
771,1989,2,10,3,3,7,1,1,1,2,3,6,1,1,5,2,48
771,1990,3,10,3,4,8,1,1,1,2,3,7,1,1,5,2,52
771,1991,3,10,3,4,8,1,2,1,2,3,7,1,1,5,2,53
771,1992,3,9,3,4,8,1,2,1,2,3,7,1,1,5,2,52
771,1993,3,10,3,4,8,1,2,1,2,3,7,1,1,5,2,53
771,1994,4,10,3,5,9,1,2,1,2,3,7,1,1,5,2,56
771,1995,4,11,3,5,9,1,2,1,2,3,7,1,1,5,2,57
771,1996,4,11,3,5,9,1,2,1,2,3,7,1,1,5,2,57
771,1997,5,11,3,5,9,1,2,1,2,3,8,1,1,5,2,59
771,1998,5,11,3,5,9,1,2,1,2,3,7,1,1,5,2,58
771,1999,5,11,4,5,9,1,3,1,2,3,7,1,1,5,2,60
771,2000,5,11,4,5,9,1,3,1,2,3,7,1,1,5,2,60
53,1966,0,1,2,0,0,1,0,0,0,0,1,1,0,1,0,7
53,1967,0,3,2,0,0,1,0,0,1,0,2,1,0,2,0,12
53,1968,0,3,2,0,0,1,0,0,1,0,2,1,0,2,0,12
53,1969,1,3,2,0,1,1,0,0,1,0,2,2,0,2,0,15
53,1970,1,3,2,0,2,1,0,0,1,0,2,2,0,2,1,17
53,1971,2,4,2,0,2,2,0,0,1,0,3,2,0,2,1,21
53,1972,2,4,3,0,2,2,0,0,1,0,3,2,0,2,1,22
53,1973,2,4,3,0,2,2,0,0,1,0,3,2,0,2,1,22
53,1974,2,5,3,0,2,2,0,0,1,0,3,2,0,2,1,23
53,1975,2,5,3,0,2,2,0,0,2,0,3,2,0,2,1,24
53,1976,2,5,3,0,2,2,0,0,3,1,3,2,0,2,1,26
53,1977,2,5,3,0,2,2,0,0,3,1,3,2,0,2,1,26
53,1978,3,5,3,0,2,2,0,1,3,1,3,2,0,2,1,28
53,1979,3,5,3,0,2,2,1,1,3,1,3,2,0,2,1,29
53,1980,3,5,3,0,3,2,1,1,3,1,3,2,0,2,1,30
53,1981,3,5,3,0,4,2,1,2,3,1,3,2,0,2,1,32
53,1982,3,6,3,0,4,2,1,2,3,1,3,2,0,2,1,33
53,1983,3,7,3,0,4,2,2,2,4,1,3,2,0,2,1,36
53,1984,3,7,3,0,4,2,2,2,4,1,4,2,0,2,1,37
53,1985,3,7,3,0,4,2,3,2,4,1,5,2,0,2,2,40
53,1986,3,7,3,0,5,2,3,2,4,1,5,2,0,2,2,41
53,1987,3,7,3,0,5,2,3,2,4,1,5,2,0,2,2,41
53,1988,3,7,3,0,7,2,3,2,4,1,5,2,0,2,2,43
53,1989,3,7,3,0,7,2,3,2,4,1,5,2,0,2,2,43
53,1990,3,7,3,0,6,2,3,2,4,1,5,2,0,2,2,42
53,1991,3,7,3,0,6,2,3,2,4,1,5,2,0,2,2,42
53,1992,3,6,3,1,6,2,3,2,4,1,5,2,0,2,2,42
53,1993,3,6,3,1,6,2,3,2,4,1,5,2,0,2,2,42
53,1994,3,6,3,4,7,2,3,2,5,1,5,3,0,2,2,48
53,1995,3,6,3,4,7,2,3,2,5,1,6,3,0,2,2,49
53,1996,3,6,3,4,8,2,3,2,5,1,6,3,0,2,2,50
53,1997,3,7,3,4,8,2,3,2,5,1,6,3,0,2,2,51
53,1998,3,7,3,4,8,2,3,2,5,1,7,3,0,2,2,52
53,1999,4,7,4,4,8,2,3,2,5,1,7,3,0,3,2,55
53,2000,4,7,4,4,9,2,3,2,5,1,7,3,0,3,2,56
370,1991,0,4,2,1,0,1,2,0,0,0,4,2,0,0,0,16
370,1992,0,4,2,1,4,1,2,0,0,0,4,3,0,0,0,21
370,1993,0,4,2,1,5,1,2,1,0,1,4,3,0,1,0,25
370,1994,1,4,2,2,5,1,3,1,1,1,4,3,0,1,0,29
370,1995,1,6,2,2,6,1,3,1,1,1,4,4,0,1,0,33
370,1996,1,6,2,2,6,1,3,1,2,1,4,4,0,1,0,34
370,1997,1,6,2,2,6,1,4,1,2,1,5,4,0,1,0,36
370,1998,1,6,2,2,6,1,4,1,4,1,5,4,0,1,0,38
370,1999,1,6,2,2,6,1,4,1,4,1,5,4,0,1,0,38
370,2000,1,7,2,2,6,1,4,1,4,1,5,4,0,1,0,39
211,1950,5,11,3,2,7,1,3,5,2,7,8,6,0,3,4,67
211,1955,6,12,3,2,8,1,3,5,2,9,13,5,0,5,4,78
211,1960,5,14,4,2,7,2,3,5,2,9,12,5,0,6,4,80
211,1965,3,12,3,1,6,2,3,5,0,8,10,5,0,6,5,69
211,1966,3,11,3,1,7,2,3,5,0,8,11,5,0,6,5,70
211,1967,3,11,3,1,7,2,3,5,0,8,11,5,0,6,5,70
211,1968,2,11,3,1,8,2,3,5,0,8,11,5,0,6,5,70
211,1969,2,11,3,1,8,2,3,5,0,8,11,5,0,6,5,70
211,1970,2,11,4,1,8,2,3,5,0,8,11,5,0,6,5,71
211,1971,2,12,4,1,8,2,3,5,0,8,11,5,0,6,5,72
211,1972,2,12,4,1,8,2,3,5,0,8,11,5,0,6,5,72
211,1973,2,12,4,1,8,2,3,5,0,9,11,6,0,6,5,74
211,1974,3,13,4,1,8,2,3,5,0,9,12,6,0,6,5,77
211,1975,3,14,4,1,8,2,4,5,0,9,13,6,1,6,5,81
211,1976,3,12,4,2,7,2,4,5,0,9,13,6,1,6,5,79
211,1977,3,12,5,4,7,2,4,5,0,10,13,6,1,6,5,83
211,1978,3,12,5,5,7,2,4,5,0,11,13,6,1,6,5,85
211,1979,3,13,5,5,7,2,4,5,0,12,13,6,1,6,5,87
211,1980,3,12,5,5,7,2,4,5,0,12,13,6,1,6,5,86
211,1981,3,12,5,5,7,2,4,5,0,12,13,6,1,6,6,87
211,1982,3,12,5,4,7,2,4,5,0,11,13,6,1,6,6,85
211,1983,3,12,6,6,8,2,4,6,0,11,13,6,1,6,6,90
211,1984,3,12,6,6,8,2,4,6,0,13,13,6,1,6,6,92
211,1985,3,12,6,6,8,2,4,6,0,13,12,6,1,7,6,92
211,1986,3,12,6,6,10,2,4,6,0,13,12,6,1,7,6,94
211,1987,4,12,6,6,10,2,4,6,0,14,13,6,1,7,6,97
211,1988,4,12,6,6,10,2,4,6,0,14,13,6,1,7,6,97
211,1989,3,12,6,6,10,2,4,6,0,14,13,6,1,7,6,96
211,1990,3,12,7,7,11,2,4,6,0,13,14,6,1,7,6,99
211,1991,3,12,7,7,11,2,4,6,0,13,14,6,1,7,6,99
211,1992,3,13,8,7,11,2,4,7,0,16,14,6,1,7,6,105
211,1993,3,13,8,7,11,2,4,7,1,15,13,6,1,6,6,103
211,1994,3,13,8,8,12,2,4,7,1,14,13,6,1,6,6,104
211,1995,3,13,8,9,13,2,4,8,1,13,13,6,1,6,6,106
211,1996,3,13,7,9,13,2,4,8,1,14,13,7,1,6,6,107
211,1997,3,13,7,9,14,2,4,8,1,14,13,7,1,6,6,108
211,1998,3,13,7,10,14,2,4,8,1,14,14,7,1,6,6,110
211,1999,3,13,7,8,14,2,4,8,1,14,14,7,0,6,6,107
211,2000,3,13,7,8,14,2,4,7,1,13,14,7,0,6,6,105
80,1981,0,2,2,0,2,1,0,0,0,0,2,1,0,1,0,11
80,1982,1,3,3,1,5,1,0,0,0,0,2,1,0,1,0,18
80,1983,1,4,3,1,5,1,0,0,1,0,2,1,0,2,0,21
80,1984,1,4,3,1,5,1,0,0,2,0,2,1,0,2,0,22
80,1985,1,4,3,1,5,2,0,0,2,0,2,1,0,2,0,23
80,1986,2,4,3,1,6,2,0,0,2,0,2,1,0,2,0,25
80,1987,2,4,3,1,6,2,0,1,2,0,2,1,0,2,0,26
80,1988,2,4,3,1,6,2,0,1,2,0,2,1,0,2,0,26
80,1989,2,4,3,0,6,2,0,1,2,0,3,1,0,2,0,26
80,1990,3,4,3,0,5,2,0,1,2,0,3,1,0,2,1,27
80,1991,3,4,3,1,5,2,0,1,3,0,3,1,0,2,1,29
80,1992,3,3,3,2,5,2,0,1,4,0,3,1,0,2,1,30
80,1993,3,4,3,2,5,2,0,1,4,0,3,1,0,2,1,31
80,1994,3,4,3,4,6,2,0,2,5,1,3,2,0,2,1,38
80,1995,4,4,3,4,6,2,0,2,5,1,3,2,0,2,2,40
80,1996,6,4,3,4,6,2,0,2,5,1,3,2,0,2,2,42
80,1997,6,4,3,5,6,2,0,2,5,1,3,2,0,2,2,43
80,1998,6,4,3,5,6,2,0,2,5,1,5,2,0,2,2,45
80,1999,6,4,4,5,7,2,0,2,5,1,5,2,0,2,2,47
80,2000,6,4,4,5,8,2,3,2,5,1,6,2,0,2,2,52
434,1960,2,5,1,0,2,1,1,0,5,0,1,1,0,2,1,22
434,1965,3,5,1,0,4,1,2,1,4,0,2,1,0,2,1,27
434,1966,3,5,1,0,4,1,2,1,4,0,3,1,0,2,1,28
434,1967,3,5,1,0,4,1,3,1,4,0,3,1,0,2,1,29
434,1968,3,5,1,0,4,1,3,1,4,0,3,1,0,2,1,29
434,1969,3,5,1,0,4,1,3,1,4,0,3,1,0,2,1,29
434,1970,3,5,2,0,4,1,3,1,4,0,3,1,0,2,1,30
434,1971,3,5,3,0,4,1,3,1,4,0,3,1,0,2,1,31
434,1972,3,5,3,0,4,1,3,1,3,0,3,2,0,2,1,31
434,1973,3,5,3,0,4,1,3,1,3,1,3,2,0,2,1,32
434,1974,2,6,3,0,4,1,3,1,3,1,3,2,0,2,1,32
434,1975,3,6,3,0,4,1,4,1,4,1,3,2,1,3,1,37
434,1976,3,6,3,0,5,1,4,1,4,1,3,2,1,3,1,38
434,1977,4,6,4,0,4,1,4,1,4,2,3,2,1,3,1,40
434,1978,4,6,4,0,4,1,4,1,4,2,3,2,1,3,1,40
434,1979,4,6,4,0,4,1,4,1,4,2,3,2,1,3,1,40
434,1980,4,6,4,0,4,1,4,1,4,2,3,2,1,3,2,41
434,1981,4,6,4,0,4,1,4,1,4,3,3,2,1,3,2,42
434,1982,4,6,5,0,4,1,4,1,4,3,3,2,1,3,2,43
434,1983,4,6,5,0,4,1,4,2,4,3,3,2,1,3,2,44
434,1984,4,6,5,0,5,1,4,2,4,4,4,2,1,3,3,48
434,1985,4,6,5,0,5,1,4,2,4,4,4,2,1,3,3,48
434,1986,4,6,6,1,6,1,4,2,4,4,5,2,1,2,4,52
434,1987,4,6,7,1,8,1,4,2,4,4,6,2,1,2,4,56
434,1988,4,6,6,1,10,1,4,2,4,4,6,2,1,2,4,57
434,1989,5,7,6,1,11,1,4,2,4,4,6,2,1,2,4,60
434,1990,5,7,6,1,11,1,4,2,4,4,7,2,1,2,4,61
434,1991,6,7,6,1,11,1,4,2,4,4,6,2,1,2,4,61
434,1992,6,7,8,1,11,1,4,2,4,4,7,2,1,3,4,65
434,1993,6,8,8,3,11,1,4,2,4,5,8,2,1,3,4,70
434,1994,6,8,9,4,10,1,4,2,5,6,8,2,1,3,4,73
434,1995,6,8,9,4,10,1,4,2,5,6,8,2,1,2,4,72
434,1996,5,8,9,4,10,1,4,2,5,5,8,2,1,3,4,71
434,1997,5,7,8,4,11,1,4,3,5,5,8,2,1,3,4,71
434,1998,5,7,8,5,12,1,4,3,5,5,10,2,1,4,4,76
434,1999,5,7,7,5,12,1,4,3,5,5,9,2,1,4,4,74
434,2000,5,8,7,5,12,1,4,3,5,5,10,2,1,4,4,76
760,1971,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,6
760,1972,0,2,0,0,0,1,0,0,1,0,1,1,0,0,0,6
760,1973,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,7
760,1974,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,7
760,1975,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,7
760,1976,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,7
760,1977,0,2,0,0,0,1,0,0,2,0,1,1,0,0,0,7
760,1978,1,2,0,0,0,1,0,0,2,0,1,1,0,0,0,8
760,1979,1,2,0,0,1,1,0,0,2,0,1,1,0,0,0,9
760,1980,1,2,0,0,1,1,0,0,2,0,1,1,0,0,0,9
760,1981,1,2,0,0,3,1,0,0,2,0,1,1,0,0,0,11
760,1982,1,2,1,0,4,1,0,0,2,0,1,1,0,0,0,13
760,1983,1,2,1,0,4,1,0,0,2,0,1,1,0,0,0,13
760,1984,2,2,1,0,4,1,0,0,2,0,1,1,0,0,0,14
760,1985,2,3,1,0,4,1,0,0,2,0,1,1,0,1,0,16
760,1986,2,3,1,0,4,1,0,0,2,0,1,1,0,1,0,16
760,1987,2,3,1,1,4,1,0,0,2,0,1,1,0,1,0,17
760,1988,2,4,1,1,4,1,0,0,2,0,1,1,0,1,0,18
760,1989,2,4,1,1,5,1,0,0,2,0,1,1,0,1,0,19
760,1990,3,4,1,1,5,1,0,0,2,0,1,1,0,1,0,20
760,1991,3,5,1,1,5,1,0,0,2,0,1,1,0,1,0,21
760,1992,3,5,1,1,5,1,0,0,2,0,1,1,0,1,0,21
760,1993,3,5,1,1,5,1,0,0,2,0,1,1,0,1,0,21
760,1994,3,6,1,1,5,1,1,0,2,0,1,1,0,1,0,23
760,1995,3,6,1,2,5,1,1,0,2,0,1,1,0,1,0,24
760,1996,3,6,1,2,5,1,1,0,2,0,1,1,0,1,0,24
760,1997,3,6,1,2,5,1,1,0,2,0,1,1,0,1,0,24
760,1998,3,7,1,2,5,1,1,0,2,0,1,1,0,1,0,25
760,1999,3,7,1,2,5,1,1,0,2,0,1,1,0,2,0,26
760,2000,3,7,1,2,5,1,2,0,2,0,1,1,0,2,0,27
145,1950,1,7,2,0,3,2,0,4,2,2,3,3,0,1,0,30
145,1955,1,5,3,0,4,2,0,4,2,2,3,3,0,1,0,30
145,1960,1,6,3,0,4,2,0,4,1,2,5,4,0,1,0,33
145,1965,2,5,3,0,4,2,0,3,1,1,6,4,0,1,0,32
145,1966,2,5,3,0,4,2,0,3,1,1,7,4,0,1,0,33
145,1967,2,5,3,0,4,2,0,3,1,1,7,4,0,1,0,33
145,1968,2,5,3,0,4,2,0,3,1,1,7,4,0,1,0,33
145,1969,2,5,3,0,4,2,0,3,1,1,7,5,0,1,0,34
145,1970,2,5,3,0,4,2,0,3,1,1,7,5,0,2,0,35
145,1971,2,5,3,0,4,2,0,3,1,1,7,5,0,2,0,35
145,1972,2,5,3,0,4,2,0,3,1,1,7,5,0,2,0,35
145,1973,2,5,3,0,4,2,0,3,1,1,7,5,0,2,0,35
145,1974,2,5,4,0,4,2,0,3,1,1,7,5,0,2,0,36
145,1975,2,5,4,0,4,2,0,3,1,1,7,5,1,2,0,37
145,1976,2,5,4,0,4,2,0,3,2,2,7,5,1,2,0,39
145,1977,3,6,3,0,4,2,0,3,2,3,7,5,1,2,0,41
145,1978,3,6,3,1,4,2,0,3,2,3,8,5,1,2,1,44
145,1979,3,6,4,1,4,2,0,3,3,3,8,5,1,2,1,46
145,1980,3,6,4,1,4,2,0,3,4,3,8,5,1,2,1,47
145,1981,3,6,4,1,5,2,0,3,4,3,8,5,1,3,1,49
145,1982,3,6,4,1,5,2,0,3,4,3,8,5,1,3,1,49
145,1983,3,6,4,1,5,2,0,3,4,4,8,5,1,3,1,50
145,1984,3,6,4,1,5,3,0,3,4,3,9,5,1,3,1,51
145,1985,3,6,5,1,5,3,0,3,4,3,9,5,1,3,1,52
145,1986,4,6,5,1,5,3,0,3,4,3,9,5,1,3,1,53
145,1987,4,7,6,1,5,3,0,3,4,4,9,5,1,3,2,57
145,1988,4,7,6,1,7,3,0,3,4,4,8,5,1,3,2,58
145,1989,4,7,6,1,7,3,0,3,4,4,8,5,1,3,2,58
145,1990,4,7,5,2,5,3,0,3,4,4,9,5,1,3,2,57
145,1991,4,7,5,2,5,3,0,3,4,4,8,5,1,3,2,56
145,1992,4,7,5,2,5,3,0,4,4,4,8,5,1,3,2,57
145,1993,4,7,5,2,5,3,3,4,4,4,8,5,1,3,2,60
145,1994,4,7,5,5,6,3,3,4,4,4,8,5,1,3,2,64
145,1995,4,7,5,5,6,3,3,4,4,5,8,5,1,4,2,66
145,1996,4,7,5,5,6,3,3,4,4,5,8,5,1,4,2,66
145,1997,4,8,5,5,6,3,3,4,4,6,8,5,1,5,2,69
145,1998,5,8,6,5,6,2,3,4,4,6,9,5,1,6,2,72
145,1999,4,8,5,6,6,2,3,4,4,6,9,5,1,6,2,71
145,2000,4,8,5,6,7,2,3,4,4,6,9,5,1,6,2,72
346,1992,0,2,0,1,1,1,3,1,1,0,1,2,0,0,0,13
346,1993,0,3,1,1,2,1,3,1,1,0,2,2,0,0,1,18
346,1994,2,4,1,1,2,1,3,1,1,0,2,3,0,0,1,22
346,1995,3,4,1,1,2,1,3,1,1,0,3,3,1,0,1,25
346,1996,3,5,1,1,4,1,3,1,1,0,3,3,1,0,1,28
346,1997,3,5,1,1,5,1,3,1,1,0,4,3,1,0,1,30
346,1998,3,7,1,1,5,1,3,1,1,0,4,3,1,0,1,32
346,1999,3,7,1,1,5,1,3,1,1,0,4,3,1,0,1,32
346,2000,3,7,1,1,5,1,3,1,1,0,5,3,1,0,1,33
571,1966,0,1,2,0,0,1,0,0,1,0,2,1,0,0,0,8
571,1967,1,1,2,0,0,1,0,0,1,0,2,1,0,0,0,9
571,1968,2,3,1,0,2,1,0,0,1,0,1,1,0,0,0,12
571,1969,2,3,1,0,2,1,0,0,2,0,1,1,0,1,0,14
571,1970,2,3,1,0,2,1,0,0,2,0,1,1,0,1,0,14
571,1971,3,3,1,0,2,1,0,0,2,0,1,1,0,1,0,15
571,1972,3,3,1,0,3,1,0,0,2,0,1,1,0,1,0,16
571,1973,4,3,1,0,3,1,0,0,2,0,1,1,0,1,0,17
571,1974,4,3,1,0,3,1,0,0,2,0,2,1,0,1,0,18
571,1975,4,3,1,0,3,1,0,0,3,0,2,1,0,1,0,19
571,1976,4,3,1,0,3,1,0,0,3,0,2,1,0,1,0,19
571,1977,5,3,1,0,3,1,0,0,3,0,4,1,0,1,0,22
571,1978,5,3,1,0,3,1,0,0,3,0,4,1,0,2,0,23
571,1979,5,3,1,0,4,1,0,0,3,0,4,1,0,2,0,24
571,1980,5,3,2,0,4,1,0,1,4,0,4,1,0,2,0,27
571,1981,5,4,2,0,4,1,0,1,4,0,4,1,1,2,0,29
571,1982,5,5,2,0,4,1,0,1,4,0,4,1,1,2,0,30
571,1983,5,6,2,0,4,1,0,1,4,0,4,1,1,2,0,31
571,1984,5,7,2,0,4,1,0,1,4,0,4,1,0,2,0,31
571,1985,5,7,2,0,4,1,0,1,4,0,4,1,0,2,0,31
571,1986,4,7,2,1,5,1,0,1,4,0,4,1,0,2,0,32
571,1987,4,7,2,1,5,1,0,1,4,0,5,1,0,2,0,33
571,1988,4,7,2,1,5,1,0,1,4,0,5,1,0,2,0,33
571,1989,4,7,2,1,7,1,1,1,4,0,5,1,0,2,0,36
571,1990,4,7,2,1,7,1,1,1,4,0,5,1,0,2,0,36
571,1991,4,7,2,2,7,1,1,1,4,0,5,1,0,2,0,37
571,1992,4,6,2,2,7,1,1,1,3,0,5,1,0,3,0,36
571,1993,4,6,2,3,7,1,1,1,3,0,5,1,0,3,0,37
571,1994,4,6,2,5,8,1,1,1,3,0,5,1,0,3,0,40
571,1995,4,7,2,5,8,1,1,1,3,0,4,1,0,4,0,41
571,1996,4,7,2,5,8,1,1,1,3,0,4,1,0,5,0,42
571,1997,4,8,2,5,9,1,1,1,3,0,6,1,1,5,0,47
571,1998,4,8,2,5,9,1,4,1,3,0,7,1,1,5,0,51
571,1999,4,8,2,5,9,1,4,1,3,0,7,1,1,5,0,51
571,2000,3,8,2,5,9,1,4,1,3,0,6,1,1,5,0,49
140,1950,3,8,1,1,3,2,3,4,2,3,5,4,0,2,1,42
140,1955,3,7,2,1,4,2,3,5,2,3,6,4,0,3,1,46
140,1960,3,7,3,1,4,2,3,5,1,4,8,4,0,3,2,50
140,1965,4,6,2,1,4,2,3,3,1,4,8,4,0,3,3,48
140,1966,4,5,2,1,4,2,3,3,1,4,9,4,0,3,3,48
140,1967,4,5,2,0,4,2,3,3,1,4,9,4,0,3,3,47
140,1968,3,5,2,0,4,2,3,3,1,4,9,4,0,3,3,46
140,1969,3,5,2,0,4,2,3,3,1,4,9,5,0,3,3,47
140,1970,3,5,2,0,4,2,3,3,1,4,9,5,0,3,3,47
140,1971,3,6,2,0,4,2,3,2,1,4,9,5,0,3,3,47
140,1972,3,6,2,0,5,2,2,3,1,4,9,5,0,3,3,48
140,1973,3,6,3,0,5,2,2,3,1,5,9,5,0,3,3,50
140,1974,3,7,3,1,5,2,2,3,1,5,9,5,0,3,3,52
140,1975,3,7,3,1,5,2,3,3,1,5,8,5,1,3,3,53
140,1976,3,7,3,1,5,2,3,3,2,6,8,5,1,3,3,55
140,1977,3,7,2,2,5,2,3,3,2,7,8,5,1,3,3,56
140,1978,4,7,2,3,5,2,3,3,2,7,9,5,1,3,4,60
140,1979,4,8,2,3,5,2,3,2,2,8,9,5,1,3,4,61
140,1980,4,8,2,3,5,2,3,2,2,8,8,5,1,3,4,60
140,1981,4,8,2,3,6,2,3,1,2,8,8,5,1,3,4,60
140,1982,4,8,2,3,6,2,3,1,2,8,8,5,1,3,4,60
140,1983,4,8,3,3,7,2,3,1,2,8,8,5,1,3,4,62
140,1984,4,8,3,3,7,3,3,1,2,9,9,5,1,3,4,65
140,1985,4,8,2,3,7,3,3,1,2,9,9,5,1,3,4,64
140,1986,4,8,2,3,7,3,3,2,3,9,9,5,1,3,4,66
140,1987,4,9,2,3,7,3,3,2,3,10,9,5,1,3,4,68
140,1988,4,9,2,3,7,3,3,2,3,10,9,5,1,3,4,68
140,1989,4,9,2,3,9,3,3,2,3,11,9,5,1,4,4,72
140,1990,4,9,2,4,8,3,3,2,3,11,9,5,1,4,4,72
140,1991,4,9,2,5,8,3,3,2,3,10,10,5,1,5,4,74
140,1992,4,9,2,5,8,3,3,3,3,9,10,5,1,5,4,74
140,1993,4,9,2,5,8,3,3,4,3,9,10,5,1,5,4,75
140,1994,4,9,2,7,8,3,3,4,3,8,10,5,1,5,4,76
140,1995,4,9,2,7,9,3,3,4,3,7,10,5,1,5,4,76
140,1996,4,9,3,7,10,3,3,4,3,9,10,5,1,5,4,80
140,1997,4,9,3,7,11,3,3,4,3,10,10,5,1,5,4,82
140,1998,4,9,4,8,11,2,3,4,3,10,10,5,1,5,4,83
140,1999,4,9,4,9,11,2,3,4,3,10,11,5,1,5,4,85
140,2000,4,9,5,9,12,2,3,4,3,10,11,5,1,5,4,87
835,1984,1,3,3,0,0,1,0,1,0,0,0,1,0,1,1,12
835,1985,1,4,3,0,0,1,0,1,0,0,1,1,0,1,1,14
835,1986,0,5,3,0,0,1,0,1,0,0,1,1,0,1,1,14
835,1987,0,6,3,0,0,1,0,1,0,0,1,1,0,1,1,15
835,1988,0,6,3,0,0,1,0,1,0,0,1,1,0,1,1,15
835,1989,0,6,3,1,0,1,0,1,0,0,1,1,0,2,1,17
835,1990,0,6,3,2,0,1,0,1,0,0,1,1,0,2,1,18
835,1991,0,6,3,2,0,1,0,1,0,0,1,1,0,2,1,18
835,1992,0,5,3,3,0,1,0,1,0,0,1,1,0,2,1,18
835,1993,0,7,3,3,0,1,0,1,0,0,1,1,0,2,1,20
835,1994,0,7,3,3,0,1,1,1,0,0,1,1,0,2,1,21
835,1995,0,7,3,3,2,1,1,1,0,0,1,1,0,3,1,24
835,1996,0,7,3,3,2,1,1,1,0,0,1,1,0,4,1,25
835,1997,0,8,4,3,2,1,1,1,0,0,1,1,0,4,1,27
835,1998,0,8,4,3,2,1,1,1,0,0,2,1,0,4,1,28
835,1999,0,8,4,3,2,1,1,1,0,0,2,1,0,4,1,28
835,2000,0,8,4,3,2,1,1,1,0,0,2,1,0,4,1,28
355,1950,2,7,0,0,1,1,2,2,1,1,3,2,0,1,1,24
355,1955,2,7,2,0,2,1,2,1,1,1,7,3,0,1,1,31
355,1960,2,8,3,1,3,1,2,1,1,1,7,3,0,1,1,35
355,1965,2,7,3,1,2,1,2,1,1,1,6,3,0,1,2,33
355,1966,2,6,3,1,2,1,2,1,1,1,7,3,0,1,2,33
355,1967,2,6,3,1,2,1,2,1,1,1,7,3,0,1,3,34
355,1968,1,6,3,1,2,1,2,1,1,1,7,3,0,1,3,33
355,1969,2,6,3,2,2,1,2,1,1,1,7,3,0,1,3,35
355,1970,2,6,2,2,2,1,3,1,1,1,7,3,0,1,3,35
355,1971,2,7,2,2,2,1,3,1,1,1,8,3,1,1,3,38
355,1972,2,7,2,2,2,1,3,1,1,1,8,3,1,1,3,38
355,1973,2,8,2,2,2,2,3,1,1,2,8,4,1,2,3,43
355,1974,2,8,2,2,2,2,3,1,1,3,8,4,1,2,3,44
355,1975,2,8,2,2,2,2,3,1,1,3,8,4,1,2,3,44
355,1976,2,8,2,2,2,2,3,1,1,3,8,4,1,2,3,44
355,1977,2,8,2,2,2,2,3,1,1,3,8,5,1,2,3,45
355,1978,2,8,2,2,2,2,3,1,1,4,8,5,2,2,3,47
355,1979,2,9,2,3,2,2,3,1,1,4,8,5,2,2,3,49
355,1980,2,8,2,3,2,2,3,1,1,4,8,5,2,2,3,48
355,1981,2,8,2,3,2,2,3,1,1,4,8,5,2,2,3,48
355,1982,2,8,2,3,2,2,3,1,1,4,8,5,2,2,3,48
355,1983,2,8,2,3,2,2,3,1,1,4,8,5,2,2,3,48
355,1984,2,8,2,3,2,2,3,1,1,3,8,5,2,2,3,47
355,1985,2,8,2,3,2,2,3,1,1,3,8,5,2,2,3,47
355,1986,2,8,2,3,2,2,3,1,1,3,8,5,2,2,3,47
355,1987,2,8,2,3,2,2,3,1,1,4,8,5,2,2,3,48
355,1988,2,8,2,3,2,2,3,1,1,4,8,5,1,2,3,47
355,1989,2,8,2,3,3,2,3,2,1,4,8,5,1,2,3,49
355,1990,2,8,2,4,6,2,3,2,1,4,8,5,1,2,3,53
355,1991,2,8,2,3,7,2,3,2,1,4,8,5,1,2,3,53
355,1992,2,9,2,3,7,2,3,3,0,4,8,4,1,3,3,54
355,1993,2,8,3,3,7,2,3,3,0,4,8,4,1,3,3,54
355,1994,2,8,4,4,7,2,3,3,0,4,10,5,1,3,3,59
355,1995,2,8,4,4,8,2,3,3,0,4,10,5,1,3,3,60
355,1996,2,8,4,4,8,2,3,3,1,4,10,6,1,4,3,63
355,1997,2,9,3,4,8,2,3,3,1,4,10,6,1,4,3,63
355,1998,2,10,3,5,8,2,3,3,1,4,11,6,1,5,3,67
355,1999,2,10,3,5,8,2,3,4,1,4,12,6,1,6,3,70
355,2000,2,10,3,5,8,2,3,4,1,4,12,6,1,6,3,70
439,1960,2,5,1,0,2,1,0,1,4,0,1,2,0,1,1,21
439,1965,4,5,1,0,4,1,3,1,3,0,1,2,0,1,1,27
439,1966,4,5,1,0,4,1,3,1,3,1,2,2,0,3,1,31
439,1967,4,5,1,0,4,1,3,1,3,1,2,2,0,3,1,31
439,1968,4,5,1,0,4,1,3,1,3,1,2,2,0,3,1,31
439,1969,4,5,1,0,4,1,3,1,3,1,2,2,0,3,1,31
439,1970,4,5,2,0,4,1,3,1,4,1,2,2,0,3,1,33
439,1971,4,5,3,0,4,1,3,1,4,1,3,2,0,3,1,35
439,1972,4,5,3,0,4,1,3,1,4,1,3,2,0,3,1,35
439,1973,5,5,3,0,4,1,3,1,5,2,3,2,0,3,1,38
439,1974,5,6,3,0,4,1,3,1,5,2,3,2,0,3,1,39
